t,x,y,z,Gx,Gy,Gz,FillX,FillY,FillZ
-9.96,	0,	0,	0,	0,	0,	0,	0,	0,	0
0.04,	-57.8599699976,	31.462377483,	0,	4034.71655385,	-9828.16898462,	-1125.84443077,	184.876676153,	-453.441637507,	-1125.84443077
0.04,	-57.8599699976,	31.462377483,	0,	4041.91606154,	-9860.05255385,	-1128.06387692,	182.078737691,	-464.653703369,	-1128.06387692
0.04,	30.8103937184,	-41.1296853295,	0,	4049.11556923,	-9875.86289231,	-1130.28332308,	182.939531317,	-462.890667571,	-1130.28332308
0.04,	30.8103937184,	-41.1296853295,	0,	4056.31507692,	-9891.67323077,	-1132.50276923,	183.765893198,	-461.198153204,	-1132.50276923
0.04,	30.8103937184,	-41.1296853295,	0,	4063.51458462,	-9907.48356923,	-1134.72221538,	184.559200603,	-459.573339412,	-1134.72221538
0.04,	5.28494706995,	48.1370808013,	0,	4070.71409231,	-9930.22129231,	-1136.94166154,	184.299757846,	-461.093136757,	-1136.94166154
0.04,	5.28494706995,	48.1370808013,	0,	4077.9136,	-9952.95901538,	-1139.16110769,	184.0506928,	-462.552142209,	-1139.16110769
0.04,	-28.5611915495,	33.3646080052,	0,	4085.11310769,	-9958.84258462,	-1141.38055385,	182.457744811,	-448.363698662,	-1141.38055385
0.04,	-28.5611915495,	33.3646080052,	0,	4092.31261538,	-9964.72615385,	-1143.6,	180.928514741,	-434.742792857,	-1143.6
0.04,	-28.5611915495,	33.3646080052,	0,	4117.6192,	-9988.41772308,	-1145.81944615,	196.84324772,	-438.762403284,	-1145.81944615
0.04,	-22.534645827,	-14.2205821242,	0,	4142.92578462,	-10012.1092923,	-1148.03889231,	212.362453209,	-444.524636899,	-1148.03889231
0.04,	-22.534645827,	-14.2205821242,	0,	4168.23236923,	-10035.8008615,	-1150.25833846,	227.260890478,	-450.05638117,	-1150.25833846
0.04,	-20.318628584,	-40.2974612287,	0,	4157.13403077,	-10050.3582769,	-1152.47778462,	206.703304793,	-447.641143141,	-1152.47778462
0.04,	-20.318628584,	-40.2974612287,	0,	4146.03569231,	-10064.9156923,	-1154.69723077,	186.968022535,	-445.322514634,	-1154.69723077
0.04,	-44.1178212019,	31.1672108241,	0,	4146.11889231,	-10073.6478769,	-1156.91667692,	177.804460785,	-434.645822846,	-1156.91667692
0.04,	-44.1178212019,	31.1672108241,	0,	4146.20209231,	-10082.3800615,	-1159.13612308,	169.007441506,	-424.39619873,	-1159.13612308
0.04,	-26.4825342387,	53.4231360478,	0,	4163.77021538,	-10107.1854769,	-1161.35556923,	178.05324063,	-429.096624108,	-1161.35556923
0.04,	-26.4825342387,	53.4231360478,	0,	4181.33833846,	-10131.9908923,	-1163.57501538,	186.737207789,	-433.609032471,	-1163.57501538
0.04,	-26.4825342387,	53.4231360478,	0,	4198.90646154,	-10156.7963077,	-1165.79446154,	195.073816262,	-437.9409445,	-1165.79446154
0.04,	-45.791980024,	3.48139265132,	0,	4189.52504615,	-10181.4509538,	-1168.01390769,	176.433025641,	-443.952511321,	-1168.01390769
0.04,	-45.791980024,	3.48139265132,	0,	4180.14363077,	-10206.1056,	-1170.23335385,	158.537866645,	-449.72361547,	-1170.23335385
0.04,	-22.9161591121,	-32.8621331146,	0,	4195.80221538,	-10226.0457846,	-1172.4528,	166.311946846,	-452.191733407,	-1172.4528
0.04,	-22.9161591121,	-32.8621331146,	0,	4211.4608,	-10245.9859692,	-1174.67224615,	173.775063838,	-454.561126626,	-1174.67224615
0.04,	7.59683087661,	-30.9350400972,	0,	4213.56307692,	-10256.0141538,	-1176.89169231,	169.146120366,	-447.243140395,	-1176.89169231
0.04,	7.59683087661,	-30.9350400972,	0,	4215.66535385,	-10266.0423385,	-1179.11113846,	164.702334632,	-440.217873614,	-1179.11113846
0.04,	67.6552452986,	9.49120672018,	0,	4210.19470769,	-10299.8699077,	-1181.33058462,	155.568630751,	-454.703976862,	-1181.33058462
0.04,	67.6552452986,	9.49120672018,	0,	4204.72406154,	-10333.6974769,	-1183.55003077,	146.800275025,	-468.610635981,	-1183.55003077
0.04,	67.6552452986,	9.49120672018,	0,	4199.25341538,	-10367.5250462,	-1185.76947692,	138.382653529,	-481.961028734,	-1185.76947692
0.04,	61.083445794,	28.8156708988,	0,	4214.40923077,	-10395.848,	-1187.98892308,	149.840267989,	-488.719996441,	-1187.98892308
0.04,	61.083445794,	28.8156708988,	0,	4229.56504615,	-10424.1709538,	-1190.20836923,	160.83957787,	-495.20860544,	-1190.20836923
0.04,	-41.8357613566,	-47.8503054463,	0,	4227.69993846,	-10449.3566769,	-1192.42781538,	150.942060916,	-501.492567594,	-1192.42781538
0.04,	-41.8357613566,	-47.8503054463,	0,	4225.83483077,	-10474.5424,	-1194.64726154,	141.440444641,	-507.525171262,	-1194.64726154
0.04,	-33.19035994,	-30.2003169001,	0,	4251.53526154,	-10481.9416615,	-1196.86670769,	159.127625996,	-495.535468164,	-1196.86670769
0.04,	-33.19035994,	-30.2003169001,	0,	4277.23569231,	-10489.3409231,	-1199.08615385,	176.107320097,	-484.025353191,	-1199.08615385
0.04,	-33.19035994,	-30.2003169001,	0,	4302.93612308,	-10496.7401846,	-1201.3056,	192.407826434,	-472.975642816,	-1201.3056
0.04,	-64.8844509679,	9.06464720766,	0,	4292.7104,	-10497.6932923,	-1203.52504615,	172.299441184,	-454.6090146,	-1203.52504615
0.04,	-64.8844509679,	9.06464720766,	0,	4282.48467692,	-10498.6464,	-1205.74449231,	152.995391344,	-436.977051512,	-1205.74449231
0.04,	-21.9926440605,	-40.9589271425,	0,	4300.76233846,	-10516.1478154,	-1207.96393846,	163.542425005,	-437.937685306,	-1207.96393846
0.04,	-21.9926440605,	-40.9589271425,	0,	4319.04,	-10533.6492308,	-1210.18338462,	173.667577319,	-438.859893749,	-1210.18338462
0.04,	-42.8684837911,	-36.3775050879,	0,	4315.87827692,	-10569.9026462,	-1212.40283077,	161.970880721,	-457.563876972,	-1212.40283077
0.04,	-42.8684837911,	-36.3775050879,	0,	4312.71655385,	-10606.1560615,	-1214.62227692,	150.742051987,	-475.519700866,	-1214.62227692
0.04,	-56.9549719411,	2.849716897,	0,	4321.67421538,	-10622.2507077,	-1216.84172308,	151.033526106,	-471.835784463,	-1216.84172308
0.04,	-56.9549719411,	2.849716897,	0,	4330.63187692,	-10638.3453538,	-1219.06116923,	151.313341261,	-468.299224716,	-1219.06116923
0.04,	-56.9549719411,	2.849716897,	0,	4339.58953846,	-10654.44,	-1221.28061538,	151.58196381,	-464.904127359,	-1221.28061538
0.04,	43.3014188727,	13.1018787976,	0,	4343.97427692,	-10669.2811077,	-1223.50006154,	151.460090936,	-460.031350498,	-1223.50006154
0.04,	43.3014188727,	13.1018787976,	0,	4348.35901538,	-10684.1222154,	-1225.71950769,	151.343092976,	-455.353484711,	-1225.71950769
0.04,	-40.4696963021,	43.4662066368,	0,	4361.5696,	-10686.3645538,	-1227.93895385,	156.352742636,	-437.55334198,	-1227.93895385
0.04,	-40.4696963021,	43.4662066368,	0,	4374.78018462,	-10688.6068923,	-1230.1584,	161.162006309,	-420.465204958,	-1230.1584
0.04,	54.6301516073,	-28.4250549828,	0,	4381.06153846,	-10721.8898462,	-1232.37784615,	162.930831813,	-436.735234651,	-1232.37784615
0.04,	54.6301516073,	-28.4250549828,	0,	4387.34289231,	-10755.1728,	-1234.59729231,	164.628904298,	-452.354463157,	-1234.59729231
0.04,	54.6301516073,	-28.4250549828,	0,	4393.62424615,	-10788.4557538,	-1236.81673846,	166.259053882,	-467.348922522,	-1236.81673846
0.04,	-46.3207796144,	-15.689755325,	0,	4413.29636923,	-10805.1996308,	-1239.03618462,	176.641098696,	-465.356677681,	-1239.03618462
0.04,	-46.3207796144,	-15.689755325,	0,	4432.96849231,	-10821.9435077,	-1241.25563077,	186.607861718,	-463.444122633,	-1241.25563077
0.04,	81.0651392104,	-2.80297838456,	0,	4451.85476923,	-10838.6873846,	-1243.47507692,	200.516978664,	-461.092598709,	-1243.47507692
0.04,	81.0651392104,	-2.80297838456,	0,	4470.74104615,	-10855.4312615,	-1245.69452308,	213.869730932,	-458.835135742,	-1245.69452308
0.04,	42.8970183509,	26.2951558069,	0,	4461.12086154,	-10872.1751385,	-1245.55212308,	197.795445198,	-455.504045926,	-1245.55212308
0.04,	42.8970183509,	26.2951558069,	0,	4451.50067692,	-10888.9190154,	-1245.40972308,	182.364130893,	-452.306199703,	-1245.40972308
0.04,	42.8970183509,	26.2951558069,	0,	4441.88049231,	-10905.6628923,	-1245.26732308,	167.55006916,	-449.236267329,	-1245.26732308
0.04,	53.1381250165,	-7.02290946589,	0,	4436.52,	-10922.4067692,	-1261.68123077,	157.827518779,	-447.62185486,	-1261.68123077
0.04,	53.1381250165,	-7.02290946589,	0,	4431.15950769,	-10939.1506462,	-1278.09513846,	148.493870413,	-446.072018891,	-1278.09513846
0.04,	-15.7805973079,	-28.9370798005,	0,	4441.54732308,	-10955.8945231,	-1283.65858462,	151.895194474,	-445.460743173,	-1283.65858462
0.04,	-15.7805973079,	-28.9370798005,	0,	4451.93513846,	-10972.6384,	-1289.22203077,	155.160465572,	-444.873918485,	-1289.22203077
0.04,	45.3245822904,	-22.4422708166,	0,	4471.92603077,	-10989.3822769,	-1293.69747692,	169.958286856,	-444.050774424,	-1293.69747692
0.04,	45.3245822904,	-22.4422708166,	0,	4491.91692308,	-11006.1261538,	-1298.17292308,	184.164195289,	-443.260556126,	-1298.17292308
0.04,	45.3245822904,	-22.4422708166,	0,	4511.90781538,	-11022.8700308,	-1302.64836923,	197.801867384,	-442.50194656,	-1302.64836923
0.04,	24.156566123,	64.0776370033,	0,	4514.72332308,	-11039.6139077,	-1298.31335385,	193.558942718,	-438.312885063,	-1298.31335385
0.04,	24.156566123,	64.0776370033,	0,	4517.53883077,	-11056.3577846,	-1293.97833846,	189.485735039,	-434.291386027,	-1293.97833846
0.04,	15.6581151918,	-38.6228995687,	0,	4540.67433846,	-11073.1016615,	-1276.43163077,	204.74271763,	-434.538768415,	-1276.43163077
0.04,	15.6581151918,	-38.6228995687,	0,	4563.80984615,	-11089.8455385,	-1258.88492308,	219.389420917,	-434.776255507,	-1258.88492308
0.04,	17.2746710236,	-35.8170839351,	0,	4568.67704615,	-11106.5894154,	-1247.65083077,	215.977342921,	-434.89201049,	-1247.65083077
0.04,	17.2746710236,	-35.8170839351,	0,	4573.54424615,	-11123.3332923,	-1236.41673846,	212.701748045,	-435.003135274,	-1236.41673846
0.04,	17.2746710236,	-35.8170839351,	0,	4578.41144615,	-11140.0771692,	-1225.18264615,	209.557176964,	-435.109815067,	-1225.18264615
0.04,	31.7989544277,	-42.8653959869,	0,	4590.54572308,	-11156.8210462,	-1235.67409231,	214.095753909,	-435.49416015,	-1235.67409231
0.04,	31.7989544277,	-42.8653959869,	0,	4602.68,	-11173.5649231,	-1246.16553846,	218.452787776,	-435.863131429,	-1246.16553846
0.04,	-54.8760442683,	-11.5211668838,	0,	4627.61796923,	-11190.3088,	-1253.01083077,	231.460084956,	-434.963574694,	-1253.01083077
0.04,	-54.8760442683,	-11.5211668838,	0,	4652.55593846,	-11207.0526769,	-1259.85612308,	243.947090248,	-434.100000227,	-1259.85612308
0.04,	-12.1516079685,	-0.618847870854,	0,	4659.11421538,	-11223.7965538,	-1255.19803077,	239.999088166,	-432.834875979,	-1255.19803077
0.04,	-12.1516079685,	-0.618847870854,	0,	4665.67249231,	-11240.5404308,	-1250.53993846,	236.209006167,	-431.620356701,	-1250.53993846
0.04,	-12.1516079685,	-0.618847870854,	0,	4672.23076923,	-11257.2843077,	-1245.88184615,	232.570527447,	-430.454418194,	-1245.88184615
0.04,	-13.902016782,	-27.232758984,	0,	4679.43027692,	-11274.0281846,	-1267.38621538,	229.623153063,	-430.399673672,	-1267.38621538
0.04,	-13.902016782,	-27.232758984,	0,	4686.62978462,	-11290.7720615,	-1288.89058462,	226.793673654,	-430.34711893,	-1288.89058462
0.04,	-45.8895846148,	10.0867807163,	0,	4693.82929231,	-11307.5159385,	-1303.16110769,	222.797870707,	-428.803884791,	-1303.16110769
0.04,	-45.8895846148,	10.0867807163,	0,	4701.0288,	-11324.2598154,	-1317.43163077,	218.961899879,	-427.322380017,	-1317.43163077
0.04,	31.0611109551,	-46.3627029801,	0,	4708.22830769,	-11341.0036923,	-1321.30707692,	218.357395707,	-428.158114781,	-1321.30707692
0.04,	31.0611109551,	-46.3627029801,	0,	4715.42781538,	-11357.7475692,	-1325.18252308,	217.777071701,	-428.960420155,	-1325.18252308
0.04,	31.0611109551,	-46.3627029801,	0,	4722.62732308,	-11374.4914462,	-1329.05796923,	217.219960656,	-429.730633315,	-1329.05796923
0.04,	-42.2204053009,	6.81002757284,	0,	4729.82683077,	-11391.2353231,	-1312.26633846,	213.753873402,	-428.343128725,	-1312.26633846
0.04,	-42.2204053009,	6.81002757284,	0,	4737.02633846,	-11407.9792,	-1295.47470769,	210.426429639,	-427.011124319,	-1295.47470769
0.04,	43.7227267867,	-33.3093002006,	0,	4744.22584615,	-11424.7230769,	-1302.27938462,	210.669808909,	-427.337173201,	-1302.27938462
0.04,	43.7227267867,	-33.3093002006,	0,	4751.42535385,	-11441.4669538,	-1309.08406154,	210.903453009,	-427.650180127,	-1309.08406154
0.04,	43.7227267867,	-33.3093002006,	0,	4758.62486154,	-11458.2108308,	-1315.88873846,	211.127751345,	-427.950666776,	-1315.88873846
0.04,	52.2877385467,	-0.331069266764,	0,	4765.82436923,	-11474.9547077,	-1318.10818462,	211.685678218,	-426.920004722,	-1318.10818462
0.04,	52.2877385467,	-0.331069266764,	0,	4773.02387692,	-11491.6985846,	-1320.32763077,	212.221288015,	-425.93056915,	-1320.32763077
0.04,	-41.654564236,	40.2614714228,	0,	4780.22338462,	-11496.9206154,	-1322.54707692,	208.97778131,	-412.296037065,	-1322.54707692
0.04,	-41.654564236,	40.2614714228,	0,	4787.42289231,	-11502.1426462,	-1324.76652308,	205.864014873,	-399.206886264,	-1324.76652308
0.04,	-12.6165772375,	50.0126201692,	0,	4794.6224,	-11527.9523692,	-1326.98596923,	204.036318573,	-406.015440161,	-1326.98596923
0.04,	-12.6165772375,	50.0126201692,	0,	4801.82190769,	-11553.7620923,	-1329.20541538,	202.281730125,	-412.551651901,	-1329.20541538
0.04,	-12.6165772375,	50.0126201692,	0,	4809.02141538,	-11579.5718154,	-1331.42486154,	200.597325215,	-418.826415172,	-1331.42486154
0.04,	-45.4905833359,	19.4527346281,	0,	4816.22092308,	-11607.3895385,	-1333.64430769,	197.665336258,	-428.000263334,	-1333.64430769
0.04,	-45.4905833359,	19.4527346281,	0,	4823.42043077,	-11635.2072615,	-1335.86375385,	194.850626859,	-436.80715757,	-1335.86375385
0.04,	-1.15557170195,	67.0698407315,	0,	4830.61993846,	-11671.5123692,	-1338.0832,	193.921906301,	-451.504981022,	-1338.0832
0.04,	-1.15557170195,	67.0698407315,	0,	4837.81944615,	-11707.8174769,	-1340.30264615,	193.030334565,	-465.614891537,	-1340.30264615
0.04,	39.1419090845,	-49.7740643166,	0,	4845.01895385,	-11736.2358154,	-1342.52209231,	193.786324931,	-476.262863371,	-1342.52209231
0.04,	39.1419090845,	-49.7740643166,	0,	4852.21846154,	-11764.6541538,	-1344.74153846,	194.512075682,	-486.484916332,	-1344.74153846
0.04,	39.1419090845,	-49.7740643166,	0,	4859.41796923,	-11793.0724923,	-1346.96098462,	195.208796402,	-496.298087174,	-1346.96098462
0.04,	11.7886123591,	35.9312155636,	0,	4866.61747692,	-11813.6046769,	-1349.18043077,	194.783516425,	-494.719812296,	-1349.18043077
0.04,	11.7886123591,	35.9312155636,	0,	4873.81698462,	-11834.1368615,	-1351.39987692,	194.375247647,	-493.204668412,	-1351.39987692
0.04,	24.2840223374,	-62.0243976678,	0,	4881.01649231,	-11851.0388923,	-1353.61932308,	194.483126019,	-492.183407121,	-1353.61932308
0.04,	24.2840223374,	-62.0243976678,	0,	4888.216,	-11867.9409231,	-1355.83876923,	194.586689257,	-491.202996281,	-1355.83876923
0.04,	-66.6003606414,	-19.2284133656,	0,	4910.69243077,	-11884.8429538,	-1358.05821538,	205.716580799,	-488.549962503,	-1358.05821538
0.04,	-66.6003606414,	-19.2284133656,	0,	4933.16886154,	-11901.7449846,	-1360.27766154,	216.40127668,	-486.003050076,	-1360.27766154
0.04,	-66.6003606414,	-19.2284133656,	0,	4955.64529231,	-11918.6470154,	-1362.49710769,	226.658584726,	-483.558014146,	-1362.49710769
0.04,	-41.41465426,	-14.3319295143,	0,	4959.04233846,	-11935.5490462,	-1364.71655385,	219.196819474,	-481.014920299,	-1364.71655385
0.04,	-41.41465426,	-14.3319295143,	0,	4962.43938462,	-11952.4510769,	-1366.936,	212.033524832,	-478.573550206,	-1366.936
0.04,	-10.0533693406,	-56.4643575047,	0,	4953.53427692,	-11969.3531077,	-1369.15544615,	194.601145681,	-477.915132037,	-1369.15544615
0.04,	-10.0533693406,	-56.4643575047,	0,	4944.62916923,	-11986.2551385,	-1371.37489231,	177.866061695,	-477.283050594,	-1371.37489231
0.04,	72.0276642289,	-17.9723191344,	0,	4938.54806154,	-12007.2562462,	-1373.59433846,	167.794662412,	-479.07168472,	-1373.59433846
0.04,	72.0276642289,	-17.9723191344,	0,	4932.46695385,	-12028.2573538,	-1375.81378462,	158.1261191,	-480.788773481,	-1375.81378462
0.04,	72.0276642289,	-17.9723191344,	0,	4926.38584615,	-12049.2584615,	-1378.03323077,	148.844317521,	-482.437178692,	-1378.03323077
0.04,	-13.9763456301,	-74.931015592,	0,	4926.43643077,	-12076.0921846,	-1380.25267692,	142.380052225,	-491.897306322,	-1380.25267692
0.04,	-13.9763456301,	-74.931015592,	0,	4926.48701538,	-12102.9259077,	-1382.47212308,	136.174357542,	-500.979028846,	-1382.47212308
0.04,	-33.7661270029,	36.9930317007,	0,	4947.31975385,	-12123.7774769,	-1384.69156923,	149.376167083,	-499.477652886,	-1384.69156923
0.04,	-33.7661270029,	36.9930317007,	0,	4968.15249231,	-12144.6290462,	-1386.91101538,	162.049904243,	-498.036331964,	-1386.91101538
0.04,	18.5112133615,	52.9291361651,	0,	4984.08923077,	-12178.7144615,	-1389.13046154,	171.607625531,	-508.719712008,	-1389.13046154
0.04,	18.5112133615,	52.9291361651,	0,	5000.02596923,	-12212.7998769,	-1391.34990769,	180.783037967,	-518.975756851,	-1391.34990769
0.04,	18.5112133615,	52.9291361651,	0,	5015.96270769,	-12246.8852923,	-1393.56935385,	189.591433906,	-528.821559899,	-1393.56935385
0.04,	39.6353165676,	40.5505812913,	0,	5038.98313846,	-12251.0445538,	-1395.7888,	205.692802751,	-510.039565328,	-1395.7888
0.04,	39.6353165676,	40.5505812913,	0,	5062.00356923,	-12255.2038154,	-1398.00824615,	221.150116842,	-492.008850541,	-1398.00824615
0.04,	51.7289746713,	-6.11043369564,	0,	5054.46338462,	-12285.6849231,	-1400.22769231,	207.134693924,	-501.834777251,	-1400.22769231
0.04,	51.7289746713,	-6.11043369564,	0,	5046.9232,	-12316.1660308,	-1402.44713846,	193.679887923,	-511.267666894,	-1402.44713846
0.04,	-43.7877408281,	-46.1259758573,	0,	5074.04701538,	-12336.2619077,	-1404.66658462,	210.220045543,	-511.954041098,	-1404.66658462
0.04,	-43.7877408281,	-46.1259758573,	0,	5101.17083077,	-12356.3577846,	-1406.88603077,	226.098596857,	-512.612960335,	-1406.88603077
0.04,	-43.7877408281,	-46.1259758573,	0,	5128.29464615,	-12376.4536615,	-1409.10547692,	241.342006119,	-513.245522802,	-1409.10547692
0.04,	-10.2520103858,	23.3238489035,	0,	5132.89353846,	-12402.5464615,	-1411.32492308,	235.693182074,	-516.831835934,	-1411.32492308
0.04,	-10.2520103858,	23.3238489035,	0,	5137.49243077,	-12428.6392615,	-1413.54436923,	230.270310991,	-520.27469654,	-1413.54436923
0.04,	-48.8452275304,	-40.0607668791,	0,	5139.88701538,	-12428.4342154,	-1415.76381538,	221.404490681,	-500.869295046,	-1415.76381538
0.04,	-48.8452275304,	-40.0607668791,	0,	5142.2816,	-12428.2291692,	-1417.98326154,	212.893303183,	-482.240109612,	-1417.98326154
0.04,	-46.6460522828,	33.0568120547,	0,	5153.96972308,	-12452.6142769,	-1420.20270769,	213.732327118,	-485.03793613,	-1420.20270769
0.04,	-46.6460522828,	33.0568120547,	0,	5165.65784615,	-12476.9993846,	-1422.42215385,	214.537790096,	-487.723849587,	-1422.42215385
0.04,	-46.6460522828,	33.0568120547,	0,	5179.38966154,	-12491.1586462,	-1424.6416,	217.27297917,	-480.485514198,	-1424.6416
0.04,	-36.038907733,	-39.4571192793,	0,	5193.12147692,	-12505.3179077,	-1426.86104615,	220.323046463,	-476.437269478,	-1426.86104615
0.04,	-36.038907733,	-39.4571192793,	0,	5206.85329231,	-12519.4771692,	-1429.08049231,	223.251111065,	-472.550954547,	-1429.08049231
0.04,	52.1242588202,	36.2964143691,	0,	5230.03372308,	-12535.6979692,	-1431.29993846,	238.659250513,	-467.769027791,	-1431.29993846
0.04,	52.1242588202,	36.2964143691,	0,	5253.21415385,	-12551.9187692,	-1433.51938462,	253.451064384,	-463.178378104,	-1433.51938462
0.04,	-17.6415345318,	-50.2035458757,	0,	5253.86535385,	-12579.9678769,	-1435.73883077,	243.232512428,	-473.5865282,	-1435.73883077
0.04,	-17.6415345318,	-50.2035458757,	0,	5254.51655385,	-12608.0169846,	-1437.95827692,	233.422702549,	-483.578352291,	-1437.95827692
0.04,	-46.4066793682,	28.2967163624,	0,	5259.10129231,	-12634.6574769,	-1440.17772308,	226.630876196,	-488.678222161,	-1440.17772308
0.04,	-46.4066793682,	28.2967163624,	0,	5263.68603077,	-12661.2979692,	-1442.39716923,	220.110722896,	-493.574097235,	-1442.39716923
0.04,	-46.4066793682,	28.2967163624,	0,	5268.27076923,	-12687.9384615,	-1444.61661538,	213.851375729,	-498.274137307,	-1444.61661538
0.04,	15.4340513211,	-74.5092615381,	0,	5283.24873846,	-12721.8343385,	-1446.83606154,	220.293533214,	-513.863584122,	-1446.83606154
0.04,	15.4340513211,	-74.5092615381,	0,	5298.22670769,	-12755.7302154,	-1449.05550769,	226.4780044,	-528.829453065,	-1449.05550769
0.04,	8.8337440121,	28.841811364,	0,	5286.57883077,	-12755.9233231,	-1451.27495385,	206.590272138,	-506.707985872,	-1451.27495385
0.04,	8.8337440121,	28.841811364,	0,	5274.93095385,	-12756.1164308,	-1453.4944,	187.498049167,	-485.471377367,	-1453.4944
0.04,	-70.6262552607,	4.64091942681,	0,	5290.37230769,	-12772.8603077,	-1455.71384615,	191.996776682,	-481.941007342,	-1455.71384615
0.04,	-70.6262552607,	4.64091942681,	0,	5305.81366154,	-12789.6041846,	-1457.93329231,	196.315555097,	-478.551852117,	-1457.93329231
0.04,	-70.6262552607,	4.64091942681,	0,	5321.25501538,	-12806.3480615,	-1460.15273846,	200.461582375,	-475.298263102,	-1460.15273846
0.04,	-7.89535447857,	32.4133243684,	0,	5332.11175385,	-12823.0919385,	-1462.37218462,	202.549773824,	-471.063921449,	-1462.37218462
0.04,	-7.89535447857,	32.4133243684,	0,	5342.96849231,	-12839.8358154,	-1464.59163077,	204.554437615,	-466.998953462,	-1464.59163077
0.04,	-69.187608816,	-13.4863752053,	0,	5363.41723077,	-12856.5796923,	-1477.21415385,	213.23554468,	-464.932572178,	-1477.21415385
0.04,	-69.187608816,	-13.4863752053,	0,	5383.86596923,	-12873.3235692,	-1489.83667692,	221.569407464,	-462.948846146,	-1489.83667692
0.04,	48.2387793008,	-40.3833534863,	0,	5377.06116923,	-12890.0674462,	-1477.56504615,	208.103574337,	-462.120348285,	-1477.56504615
0.04,	48.2387793008,	-40.3833534863,	0,	5370.25636923,	-12906.8113231,	-1465.29341538,	195.176374536,	-461.32499034,	-1465.29341538
0.04,	48.2387793008,	-40.3833534863,	0,	5363.45156923,	-12923.5552,	-1453.02178462,	182.766262726,	-460.561446712,	-1453.02178462
0.04,	-47.5717449343,	13.4397867904,	0,	5378.88123077,	-12940.2990769,	-1455.24123077,	188.365217497,	-457.675519218,	-1455.24123077
0.04,	-47.5717449343,	13.4397867904,	0,	5394.31089231,	-12957.0429538,	-1457.46067692,	193.740214076,	-454.905028823,	-1457.46067692
0.04,	62.7474573061,	-13.4640871657,	0,	5410.68763077,	-12973.7868308,	-1468.03827692,	204.222172729,	-453.321513003,	-1468.03827692
0.04,	62.7474573061,	-13.4640871657,	0,	5427.06436923,	-12990.5307077,	-1478.61587692,	214.284853035,	-451.801337816,	-1478.61587692
0.04,	-45.0919124679,	6.86806693515,	0,	5449.73033846,	-13007.2745846,	-1482.76086154,	225.669112876,	-449.528683472,	-1482.76086154
0.04,	-45.0919124679,	6.86806693515,	0,	5472.39630769,	-13024.0184615,	-1486.90584615,	236.598002324,	-447.346935302,	-1486.90584615
0.04,	-45.0919124679,	6.86806693515,	0,	5495.06227692,	-13040.7623385,	-1491.05083077,	247.089736194,	-445.252457059,	-1491.05083077
0.04,	48.8305893881,	-7.49687185274,	0,	5519.62363077,	-13057.5062154,	-1513.00812308,	262.738270014,	-443.816355497,	-1513.00812308
0.04,	48.8305893881,	-7.49687185274,	0,	5544.18498462,	-13074.2500923,	-1534.96541538,	277.760862481,	-442.437697997,	-1534.96541538
0.04,	59.8868686779,	-26.5420529634,	0,	5532.84541538,	-13090.9939692,	-1536.60147692,	258.159916268,	-441.875994042,	-1536.60147692
0.04,	59.8868686779,	-26.5420529634,	0,	5521.50584615,	-13107.7378462,	-1538.23753846,	239.343007902,	-441.336758245,	-1538.23753846
0.04,	40.8977925981,	11.4401591276,	0,	5526.71089231,	-13124.4817231,	-1536.10990769,	236.402043598,	-439.299803396,	-1536.10990769
0.04,	40.8977925981,	11.4401591276,	0,	5531.91593846,	-13141.2256,	-1533.98227692,	233.578717866,	-437.344326741,	-1533.98227692
0.04,	40.8977925981,	11.4401591276,	0,	5537.12098462,	-13157.9694769,	-1531.85464615,	230.868325163,	-435.467069153,	-1531.85464615
0.04,	-24.9101491266,	-2.21742818992,	0,	5532.54818462,	-13174.7133538,	-1529.12024615,	216.247298191,	-434.21120536,	-1529.12024615
0.04,	-24.9101491266,	-2.21742818992,	0,	5527.97538462,	-13191.4572308,	-1526.38584615,	202.211112298,	-433.00557612,	-1526.38584615
0.04,	3.26893237807,	20.6229951011,	0,	5545.31335385,	-13208.2011077,	-1548.56344615,	210.897875563,	-430.934555117,	-1548.56344615
0.04,	3.26893237807,	20.6229951011,	0,	5562.65132308,	-13224.9449846,	-1570.74104615,	219.237168297,	-428.946374954,	-1570.74104615
0.04,	3.26893237807,	20.6229951011,	0,	5579.98929231,	-13241.6888615,	-1592.91864615,	227.242889322,	-427.037721998,	-1592.91864615
0.04,	-7.77320413589,	36.1771548898,	0,	5578.93033846,	-13258.4327385,	-1612.91532308,	216.825649891,	-424.583248769,	-1612.91532308
0.04,	-7.77320413589,	36.1771548898,	0,	5577.87138462,	-13275.1766154,	-1632.912,	206.825100038,	-422.226954469,	-1632.912
0.04,	-35.9980117232,	49.2608335636,	0,	5584.55335385,	-13291.9204923,	-1645.21206154,	203.526866029,	-419.441564794,	-1645.21206154
0.04,	-35.9980117232,	49.2608335636,	0,	5591.23532308,	-13308.6643692,	-1657.51212308,	200.360561381,	-416.767590705,	-1657.51212308
0.04,	-61.095276,	-8.41711889356,	0,	5580.61267692,	-13325.4082462,	-1664.89772308,	179.704587578,	-416.507693679,	-1664.89772308
0.04,	-61.095276,	-8.41711889356,	0,	5569.99003077,	-13342.1521231,	-1672.28332308,	159.874852727,	-416.258192534,	-1672.28332308
0.04,	-30.6565117351,	-29.7754544508,	0,	5577.18953846,	-13358.896,	-1694.40984615,	159.165125533,	-416.873004857,	-1694.40984615
